OID,Number,Abbrev,Private,Type,Bldg,BldgAbbr,BldgName,YearBuilt,NumFloors,Address,City,Zip,MapDisplay,Shape_Length,Shape_Area
,0484,CHEM,No,ACADEMIC,0484,CHEM,Chemistry,1929,07,580 Ross St,College Station,77843,Chemistry | CHEM | 0484,646.467764778102378,4329.533616894479565
,0715,,No,ACADEMIC,0715,,Chemistry Chemical Storage,1955,01,610 Ross St,College Station,77843,Chemistry Chemical Storage |  | 0715,38.604729510189308,84.798127271784281
,0436,RDMC,No,ACADEMIC,0436,RDMC,Reed-McDonald Building,1967,05,575 Ross St,College Station,77843,Reed-McDonald Building | RDMC | 0436,183.506373562424699,1551.620368197272228
,0424,HOTA,No,ACADEMIC,0424,HOTA,Hotard Hall,1941,05,110 Asbury St,College Station,77843,Hotard Hall | HOTA | 0424,106.831011799489204,485.438972281355007
,9351,,No,UNIVERSITY,9351,,Water Tower,1979,01,191 Asbury St,College Station,77843,Water Tower |  | 9351,98.222584216824572,706.330367672778948
,0969,TRSV,No,OTHER,0969,TRSV,Transit Services,1983,02,444 Agronomy Rd,College Station,77843,Transit Services | TRSV | 0969,133.933191452315356,904.030758247131757
, ,,No,UNIVERSITY,,,,,,,,, |  | ,70.477317248401590,269.279031795572507
,0443,OMB,No,ACADEMIC,0443,OMB,Eller Oceanography & Meteorology Building,1973,16,797 Lamar St,College Station,77843,Eller Oceanography & Meteorology Building | OMB | 0443,160.554421180340739,1490.377284635235810
,0652,NEEL,No,HOUSING TAMU,0652,NEEL,Neeley Residence Hall,1980,04,140 Asbury St,College Station,77843,Neeley Residence Hall | NEEL | 0652,252.101889444337957,1575.384235422593292
,0477,ANTH,No,ACADEMIC,0477,ANTH,Anthropology Building,1952,03,340 Spence St,College Station,77843,Anthropology Building | ANTH | 0477,221.671614649676343,1622.662522669791315
,0653,HOBB,No,HOUSING TAMU,0653,HOBB,Hobby Residence Hall,1980,04,160 Asbury St,College Station,77843,Hobby Residence Hall | HOBB | 0653,235.339212858736232,1405.738576576279911
,0966,,No,UNIVERSITY,0966,,Purchasing & Stores - General Storage,1976,01,286 Agronomy Rd,College Station,77843,Purchasing & Stores - General Storage |  | 0966,82.207222933131902,322.615633470779642
,0980,,No,UNIVERSITY,0980,,Murray Case Sells Storage Bldg,1980,01,288 Agronomy Rd,College Station,77843,Murray Case Sells Storage Bldg |  | 0980,241.593968451910428,2149.464116912233294
,0445,TEAG,No,ACADEMIC,0445,TEAG,Teague Research Center,1966,05,735 Lamar St,College Station,77843,Teague Research Center | TEAG | 0445,134.544885631449404,923.169164056589693
,0517,CSA,No,ACADEMIC,0517,CSA,Computing Services Annex,1966,05,733 Lamar St,College Station,77843,Computing Services Annex | CSA | 0517,183.124378602354227,907.290258809844204
,0470,GLAS,No,ACADEMIC,0470,GLAS,Melbern G. Glasscock Building,1921,04,398 Spence St,College Station,77843,Melbern G. Glasscock Building | GLAS | 0470,137.136724273129403,924.017867031880087
,0476,FRAN,No,ACADEMIC,0476,FRAN,Francis Hall,1922,03,574 Ross St,College Station,77843,Francis Hall | FRAN | 0476,220.723261048312395,1226.346652322079080
,0472,AIEN,No,ACADEMIC,0472,AIEN,AI Engineering Building,1932,06,423 Spence St,College Station,77843,AI Engineering Building | AIEN | 0472,259.348537184743464,1623.047236011247378
, ,,No,UNIVERSITY,,,,,,,,, |  | ,87.748051020825685,158.163303503172870
, ,,No,UNIVERSITY,,,,,,,,, |  | ,126.493238820733879,852.664232524823433
,0958,FLSV,No,OTHER,0958,FLSV,Fleet Services,1976,02,388 Agronomy Rd,College Station,77843,Fleet Services | FLSV | 0958,260.160675263891505,1991.046439923998150
,0967,,No,UNIVERSITY,0967,,Purchasing & Stores - Volatile Storage,1976,01,280 Agronomy Rd,College Station,77843,Purchasing & Stores - Volatile Storage |  | 0967,51.870272165699568,133.625846755940898
,0516,CSC,No,ACADEMIC,0516,CSC,Computing Services Center,1959,03,731 Lamar St,College Station,77843,Computing Services Center | CSC | 0516,196.088239970534744,2097.825091022943525
,0672,GOLF,No,ACADEMIC,0672,GOLF,Golf Course Clubhouse,1969,01,577 Bizzell St,College Station,77843,Golf Course Clubhouse | GOLF | 0672,128.971328346375969,630.129456096566400
,0483,THOM,No,ACADEMIC,0483,THOM,Thompson Hall,1921,03,510 Ross St,College Station,77843,Thompson Hall | THOM | 0483,264.332185938724308,4226.249128518697034
,1430,,No,HOUSING TAMU,1430,,Civilian Lounge - C1,1964,01,308 University Dr,College Station,77843,Civilian Lounge - C1 |  | 1430,71.951405700040581,309.092562301301655
,0430,SCHU,No,HOUSING TAMU,0430,SCHU,Schuhmacher Residence Hall,1966,05,308 University Dr,College Station,77843,Schuhmacher Residence Hall | SCHU | 0430,152.970467773576758,848.454624462218703
,0482,FERM,No,ACADEMIC,0482,FERM,Fermier Hall,1919,04,466 Ross St,College Station,77843,Fermier Hall | FERM | 0482,97.647384342241551,439.629120216813646
,0471,PAV,No,ACADEMIC,0471,PAV,Pavilion,1916,02,424 Spence St,College Station,77843,Pavilion | PAV | 0471,184.005770012222740,1881.498376552994614
,0438,HECC,No,ACADEMIC,0438,HECC,Harrington Education Center Classroom Building,1974,03,544 Ross St,College Station,77843,Harrington Education Center Classroom Building | HECC | 0438,187.662830057720498,2138.169625381518472
,0957,PRCH,No,OTHER,0957,PRCH,Purchasing & Stores,1976,01,330 Agronomy Rd,College Station,77843,Purchasing & Stores | PRCH | 0957,427.173832446988115,7733.855033828783235
,0481,HEAT,No,ACADEMIC,0481,HEAT,Heaton Hall,1926,02,444 Ross St,College Station,77843,Heaton Hall | HEAT | 0481,120.415880285606775,906.091472313867257
,0422,WALT,No,HOUSING TAMU,0422,WALT,Walton Residence Hall,1931,05,166 Houston St,College Station,77843,Walton Residence Hall | WALT | 0422,260.144237578033369,1282.725413432927098
,0959,,No,UNIVERSITY,0959,,Plant Science Greenhouse,1978,01,367 Agronomy Rd,College Station,77843,Plant Science Greenhouse |  | 0959,76.238665836278699,275.376081458551482
,0457,TAES,No,ACADEMIC,0457,TAES,TAES Annex Building,1933,02,730 Lamar St,College Station,77843,TAES Annex Building | TAES | 0457,165.121665985379110,1000.212167366724088
,0960,SCSFGH,No,UNIVERSITY,0960,SCSFGH,SCS Forage Greenhouse,1978,01,369 Agronomy Rd,College Station,77843,SCS Forage Greenhouse | SCSFGH | 0960,76.109190945547368,274.066653933590089
,0435,EDCT,No,ACADEMIC,0435,EDCT,Harrington Education Center Office Tower,1973,10,540 Ross St,College Station,77843,Harrington Education Center Office Tower | EDCT | 0435,175.529262312857412,1732.880899745296119
,0965,BEAS,No,ACADEMIC,0965,BEAS,Beasley Laboratory,1978,01,363 Agronomy Rd,College Station,77843,Beasley Laboratory | BEAS | 0965,117.765262478363155,570.306759101159855
,0961,,No,UNIVERSITY,0961,,Cotton Greenhouse,1978,01,367 Agronomy Rd,College Station,77843,Cotton Greenhouse |  | 0961,76.321985646496344,275.683593397181994
,0962,,No,UNIVERSITY,0962,,Plant Science Grain Sorghum Greenhouse,1976,01,365 Agronomy Rd,College Station,77843,Plant Science Grain Sorghum Greenhouse |  | 0962,65.501028779602507,190.983479672191180
,0963,,No,UNIVERSITY,0963,,Hort & Plant Science Greenhouse,1976,01,361 Agronomy Rd,College Station,77843,Hort & Plant Science Greenhouse |  | 0963,65.441383122208833,188.652033156284887
,0511,HLB,No,ACADEMIC,0511,HLB,HEEP Laboratory Building,1957,05,645 Lamar St,College Station,77843,HEEP Laboratory Building | HLB | 0511,177.169433411507555,1303.347759855226741
,0964,,No,UNIVERSITY,0964,,Agronomy Greenhouse,1976,01,359 Agronomy Rd,College Station,77843,Agronomy Greenhouse |  | 0964,66.091334745311826,197.558573479734378
,0276,,No,UNIVERSITY,0276,,TX Forest Service Greenhouse,1972,01,264 Agronomy Rd,College Station,77843,TX Forest Service Greenhouse |  | 0276,53.168019505387576,149.014755514739051
,0976,,No,UNIVERSITY,0976,,CMP-Animal Housing Unit,1978,01,674 Turk Rd,College Station,77843,CMP-Animal Housing Unit |  | 0976,57.242567695191624,175.780550490934303
,0480,BLTN,No,ACADEMIC,0480,BLTN,Bolton Hall,1911,04,456 Ross St,College Station,77843,Bolton Hall | BLTN | 0480,147.682934688048277,1027.091200149259521
,0419,LEGE,No,HOUSING TAMU,0419,LEGE,Legett Residence Hall,1911,04,422 Ross St,College Station,77843,Legett Residence Hall | LEGE | 0419,142.262284349809676,1028.592494617136481
,1054,,No,UNIVERSITY,1054,,Forage and Turf Greenhouse,1964,01,333 Agronomy Rd,College Station,77843,Forage and Turf Greenhouse |  | 1054,43.323743316312679,100.491645497013451
,0973,,No,UNIVERSITY,0973,,CMP-Animal Housing Unit,1978,01,672 Turk Rd,College Station,77843,CMP-Animal Housing Unit |  | 0973,56.400908364436546,170.240736023956458
,0440,COMM,No,DINING,0440,COMM,Commons,1972,02,676 Lubbock St,College Station,77843,Commons | COMM | 0440,315.270593215584938,4471.047277549800128
,0279,,No,UNIVERSITY,0279,,TX Forest Service GH Headhouse,1980,01,248 Agronomy Rd,College Station,77843,TX Forest Service GH Headhouse |  | 0279,26.690486058442801,44.510935627086994
,0278,,No,UNIVERSITY,0278,,TX Forest Service Greenhouse,1981,01,250 Agronomy Rd,College Station,77843,TX Forest Service Greenhouse |  | 0278,46.088356256000800,122.770490982896476
,1056,,No,UNIVERSITY,1056,,Soil & Crop Sci Greenhouse,1965,01,335 Agronomy Rd,College Station,77843,Soil & Crop Sci Greenhouse |  | 1056,42.744617279546013,98.979492760021259
,1496,,No,UNIVERSITY,1496,,12.47 KV Switching Station,2000,01,178 Agronomy Rd,College Station,77843,12.47 KV Switching Station |  | 1496,82.011508805583858,313.260706999017316
,1094,,No,ACADEMIC,1094,,TVMC-Poultry Disease Research,1981,01,642 Turk Rd,College Station,77843,TVMC-Poultry Disease Research |  | 1094,81.217602384269583,357.303684005532773
,0444,PETR,No,ACADEMIC,0444,PETR,Peterson Building,1963,05,435 Nagle St,College Station,77843,Peterson Building | PETR | 0444,231.857884274675740,1741.796376654744563
,0974,,No,UNIVERSITY,0974,,CMP-Animal Housing Unit,1978,01,680 Turk Rd,College Station,77843,CMP-Animal Housing Unit |  | 0974,56.588897499539200,171.048656022523943
,1057,,No,UNIVERSITY,1057,,Soil & Crop Sci Greenhouse,1964,01,337 Agronomy Rd,College Station,77843,Soil & Crop Sci Greenhouse |  | 1057,42.841267523743710,99.577584345762375
,0467,BSBE,No,ACADEMIC,0467,BSBE,Biological Sciences Bldg East,1950,03,424 Nagle St,College Station,77843,Biological Sciences Bldg East | BSBE | 0467,215.772820562622456,1896.558349525025505
,0449,BSBW,No,ACADEMIC,0449,BSBW,Biological Sciences Bldg West,1967,05,424 Nagle St,College Station,77843,Biological Sciences Bldg West | BSBW | 0449,178.560819008470190,1776.888565979138548
,0975,,No,UNIVERSITY,0975,,CMP-Animal Housing Unit,1978,01,682 Turk Rd,College Station,77843,CMP-Animal Housing Unit |  | 0975,56.603408634113109,171.680018992317230
,1198,,No,UNIVERSITY,1198,,LARR Support Personnel Bldg,1987,01,690 Turk Rd,College Station,77843,LARR Support Personnel Bldg |  | 1198,44.024747669455536,120.136337949979577
,1058,,No,UNIVERSITY,1058,,Soil & Crop Sci Greenhouse,1965,01,339 Agronomy Rd,College Station,77843,Soil & Crop Sci Greenhouse |  | 1058,52.426439906887651,130.756871514832966
,0549,HAAS,No,HOUSING TAMU,0549,HAAS,Haas Residence Hall,1979,04,212 Houston St,College Station,77843,Haas Residence Hall | HAAS | 0549,250.764492825353841,1552.475362331480483
,1040,CPL,No,ACADEMIC,1040,CPL,Cardiovascular Pathology Laboratory,1969,01,640 Turk Rd,College Station,77843,Cardiovascular Pathology Laboratory | CPL | 1040,87.779685824811736,392.144213121344535
,0462,ACAD,No,ACADEMIC,0462,ACAD,Academic Building,1914,06,377 Houston St,College Station,77843,Academic Building | ACAD | 0462,237.409954973323636,1985.075160918762549
,1059,,No,UNIVERSITY,1059,,Soil & Crop Sci Greenhouse,1965,01,341 Agronomy Rd,College Station,77843,Soil & Crop Sci Greenhouse |  | 1059,43.006792065777780,98.946035510356765
,1042,FSLB,No,ACADEMIC,1042,FSLB,Forest Science Laboratory Building,1972,01,242 Agronomy Rd,College Station,77843,Forest Science Laboratory Building | FSLB | 1042,139.087213393641235,923.338561496245575
,0433,MOSH,No,HOUSING TAMU,0433,MOSH,Mosher Residence Hall,1976,05,725 Mosher Ln,College Station,77843,Mosher Residence Hall | MOSH | 0433,434.430598203120610,3037.017117550823968
,1196,,No,UNIVERSITY,1196,,Animal Housing Unit,1987,01,688 Turk Rd,College Station,77843,Animal Housing Unit |  | 1196,62.227142197323886,202.963201434690916
,1497,UBO,No,UNIVERSITY,1497,UBO,Utilities & Energy Services Business Office,1995,01,176 Agronomy Rd,College Station,77843,Utilities & Energy Services Business Office | UBO | 1497,76.189765062213866,315.805925412762747
,0520,BEUT,No,ACADEMIC,0520,BEUT,Beutel Health Center,1974,03,311 Houston St,College Station,77843,Beutel Health Center | BEUT | 0520,220.853785932996800,1866.246152396011894
,0442,DUNN,No,HOUSING TAMU,0442,DUNN,Dunn Residence Hall,1972,04,636 Lubbock St,College Station,77843,Dunn Residence Hall | DUNN | 0442,421.064979692510747,2656.289924127243012
,1079,,No,UNIVERSITY,1079,,SCSC-Weed Sci Greenhouse,1978,01,396 Turk Rd,College Station,77843,SCSC-Weed Sci Greenhouse |  | 1079,55.866313323914362,164.190812532082191
,0550,MCFA,No,HOUSING TAMU,0550,MCFA,McFadden Residence Hall,1979,04,301 Jones St,College Station,77843,McFadden Residence Hall | MCFA | 0550,235.494701951056896,1399.046429630103148
,0954,AGRL,No,ACADEMIC,0954,AGRL,Agronomy Field Lab,1952,01,285 Agronomy Rd,College Station,77843,Agronomy Field Lab | AGRL | 0954,282.302121213780310,1481.236449329405559
,1060,,No,UNIVERSITY,1060,,Greenhouse-Small Grains,1966,01,374 Turk Rd,College Station,77843,Greenhouse-Small Grains |  | 1060,111.498547342498469,277.232613433389872
,1173,,No,UNIVERSITY,1173,,Soil & Crop Greenhouse,1986,01,384 Turk Rd,College Station,77843,Soil & Crop Greenhouse |  | 1173,37.209694020151503,77.624910508846156
,0464,STCH,No,ACADEMIC,0464,STCH,State Chemist Building,1909,03,533 Coke St,College Station,77843,State Chemist Building | STCH | 0464,115.418157630974974,683.513185220970968
,1077,,No,UNIVERSITY,1077,,SCSC Small Grain Greenhouse,1978,01,388 Turk Rd,College Station,77843,SCSC Small Grain Greenhouse |  | 1077,75.974795401068036,274.017334432063819
,1166,,No,UNIVERSITY,1166,,CUSE-Special Project Lab & Storage,1962,01,168 Agronomy Rd,College Station,77843,CUSE-Special Project Lab & Storage |  | 1166,45.308006320959159,126.546799539509891
,0655,,No,UNIVERSITY,0655,,Golf Course Maintenance Shop,1975,01,835 Bizzell St,College Station,77843,Golf Course Maintenance Shop |  | 0655,109.959428716632360,603.390233060794912
,1168,,No,UNIVERSITY,1168,,CUSE-Shop & Storage,1965,01,164 Agronomy Rd,College Station,77843,CUSE-Shop & Storage |  | 1168,45.313226051752466,127.503854085929675
,0447,ASTO,No,HOUSING TAMU,0447,ASTO,Aston Residence Hall,1976,04,655 Mosher Ln,College Station,77843,Aston Residence Hall | ASTO | 0447,402.722334008487110,2778.309952690210594
,1008,VMB3,No,UNIVERSITY,1008,VMB3,TVMC-Barn No 3,1957,01,645 Turk Rd,College Station,77843,TVMC-Barn No 3 | VMB3 | 1008,75.325198969976427,303.855132455412502
,1169,,No,UNIVERSITY,1169,,CUSE-Toxicology Hut,1967,01,162 Agronomy Rd,College Station,77843,CUSE-Toxicology Hut |  | 1169,26.364309172224640,36.913102199854492
,0291,RUDD,No,HOUSING TAMU,0291,RUDD,Rudder Residence Hall,1989,04,770 Mosher Ln,College Station,77843,Rudder Residence Hall | RUDD | 0291,224.495554419911457,1513.751613030866110
,1050,,No,ACADEMIC,1050,,CUSE-Research Labs,1988,01,166 Agronomy Rd,College Station,77843,CUSE-Research Labs |  | 1050,61.025986328155284,225.713969510860409
,0426,HUGH,No,HOUSING TAMU,0426,HUGH,Hughes Residence Hall,1966,05,265 Jones St,College Station,77843,Hughes Residence Hall | HUGH | 0426,152.563539506196292,839.684092464377954
,0506,NGLE,No,ACADEMIC,0506,NGLE,Nagle Hall,1909,05,454 Throckmorton St,College Station,77843,Nagle Hall | NGLE | 0506,129.218431883189794,812.488365895506831
,0521,HELD,No,ACADEMIC,0521,HELD,Heldenfels Hall,1977,05,466 Nagle St,College Station,77843,Heldenfels Hall | HELD | 0521,278.922682314267774,2712.710466786656525
,0862,,No,ACADEMIC,0862,,Butler Building,1958,01,158 Agronomy Rd,College Station,77843,Butler Building |  | 0862,92.699718328404828,470.732930414270413
,0290,WELL,No,HOUSING TAMU,0290,WELL,Wells Residence Hall,1989,04,700 Mosher Ln,College Station,77843,Wells Residence Hall | WELL | 0290,225.198744381093604,1525.245640559282037
,0972,LARR,No,ACADEMIC,0972,LARR,Laboratory Animal Care Building,1978,01,233 Agronomy Rd,College Station,77843,Laboratory Animal Care Building | LARR | 0972,341.590575592413529,4671.079632874301751
, ,,No,UNIVERSITY,,,,,,,,, |  | ,37.231809137499717,66.367199454295545
,0465,BTLR,No,ACADEMIC,0465,BTLR,Butler Hall,1916,04,525 Lubbock St,College Station,77843,Butler Hall | BTLR | 0465,122.664271057666355,807.707159914283693
,0428,KEAT,No,HOUSING TAMU,0428,KEAT,Keathley Residence Hall,1966,05,214 University Dr,College Station,77843,Keathley Residence Hall | KEAT | 0428,222.583104409837233,1309.307760910938669
,1064,,No,ACADEMIC,1064,,Soil & Crop Sciences Greenhouse,1967,01,380 Turk Rd,College Station,77843,Soil & Crop Sciences Greenhouse |  | 1064,170.953463032772788,684.213495298702014
,1051,CUSE,No,ACADEMIC,1051,CUSE,Center for Urban and Structural Entomology (CUSE),1988,02,160 Agronomy Rd,College Station,77843,Center for Urban and Structural Entomology (CUSE) | CUSE | 1051,137.562168819748024,675.113573900031042
,1066,,No,ACADEMIC,1066,,Cotton Ginning Lab,1966,02,373 Turk Rd,College Station,77843,Cotton Ginning Lab |  | 1066,115.960829420192510,534.351567440999588
, ,,No,UNIVERSITY,,,,,,,,, |  | ,67.462891719608564,283.904217356457650
,1067,,No,ACADEMIC,1067,,Agronomy Field Crop Laboratory,1971,01,410 Turk Rd,College Station,77843,Agronomy Field Crop Laboratory |  | 1067,168.935036566899385,596.039823811846986
,0861,INSC,No,ACADEMIC,0861,INSC,CUSE-Chemistry,1958,01,156 Agronomy Rd,College Station,77843,CUSE-Chemistry | INSC | 0861,51.635251779454265,153.932390968506894
,1087,,No,UNIVERSITY,1087,,CMP-Quarantine Unit,1980,01,802 Turk Rd,College Station,77843,CMP-Quarantine Unit |  | 1087,63.937469830543826,201.467842048952519
,0425,HEND,No,ACADEMIC,0425,HEND,Henderson Hall,1958,03,222 Jones St,College Station,77843,Henderson Hall | HEND | 0425,156.902343093072034,855.712269459818231
